FECHA_DE_RECEPCION;HORA_DE_RECEPCION;FECHA_DE_RESOLUCION;HORA_DE_RESOLUCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
11/01/2016;18:11:15;11/01/2016;21:35:17;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);295;PLAZA;AMERICA ESPAÑOLA;3;4;SALAMANCA;403;FUENTE DEL BERRO;28028
11/01/2016;18:12:38;15/01/2016;06:47:29;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FERRER DEL RIO;28;4;SALAMANCA;404;GUINDALERA;28028
11/01/2016;18:15:06;21/01/2016;12:08:27;32;VEHICULOS ABANDONADOS;3279;RETIRADA VEHICULO;291;CALLE;ISLA DE YESO;5;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
11/01/2016;18:20:42;11/01/2016;18:21:57;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
06/01/2016;12:00:14;11/01/2016;13:43:36;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PUERTO DE ALAZORES;15;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28031
06/01/2016;12:00:42;06/01/2016;12:19:16;57;BICICLETA PUBLICA;3742;RENOVACION. OTROS;291;CALLE;ARDEMANS;52;4;SALAMANCA;404;GUINDALERA;28028
06/01/2016;12:07:41;06/01/2016;12:17:20;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
06/01/2016;12:21:54;07/01/2016;14:52:19;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;LA BAÑEZA;2;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
06/01/2016;12:26:05;08/01/2016;09:00:52;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;MIRABEL;12;10;LATINA;1007;LAS AGUILAS;28044
06/01/2016;12:30:13;07/01/2016;07:59:47;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;BRAVO MURILLO;1;7;CHAMBERI;702;ARAPILES;28015
06/01/2016;12:30:41;06/01/2016;12:35:51;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;PROFESOR WAKSMAN;3;5;CHAMARTIN;504;HISPANOAMERICA;28036
06/01/2016;12:41:09;11/01/2016;12:36:36;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;291;CALLE;CANDIDO MATEOS;17;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
06/01/2016;12:48:34;08/01/2016;11:28:13;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;TIRVIA;6;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28040
06/01/2016;12:52:06;08/01/2016;07:28:25;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;ASCENSION BIELSA;44;13;PUENTE DE VALLECAS;1306;NUMANCIA;-1
06/01/2016;12:54:24;13/01/2016;13:51:18;22;PAVIMENTOS;1849;SOCAVON EN CALZADA;291;CALLE;ASCENSION BIELSA;44;13;PUENTE DE VALLECAS;1306;NUMANCIA;-1
06/01/2016;12:56:48;07/01/2016;14:25:47;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;LOS YEBENES;100;10;LATINA;1004;ALUCHE;28047
06/01/2016;13:37:06;06/01/2016;13:43:28;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;291;CALLE;CRUZ DEL SUR;12;3;RETIRO;303;ESTRELLA;28007
06/01/2016;13:41:23;07/01/2016;15:31:00;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;CORAZON DE MARIA;15;5;CHAMARTIN;502;PROSPERIDAD;28002
06/01/2016;13:57:13;19/01/2016;09:52:32;46;R CUBO/CONT (TODO TIPO) VACIADO E;3435;VACIADO CONTENEDOR PILAS;291;CALLE;MONTERA;33;1;CENTRO;106;SOL;28013
06/01/2016;14:09:47;08/01/2016;07:38:10;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;BRISTOL;2;4;SALAMANCA;404;GUINDALERA;28028
06/01/2016;14:10:46;08/01/2016;07:43:49;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;BUTRON;29;20;SAN BLAS;2005;ROSAS;28022
06/01/2016;14:12:51;11/01/2016;08:55:22;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;EDUARDO MORALES;42;11;CARABANCHEL;1104;VISTA ALEGRE;28025
06/01/2016;14:16:19;06/01/2016;14:18:59;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;JORGE JUAN;14;4;SALAMANCA;401;RECOLETOS;28001
06/01/2016;14:16:42;21/01/2016;22:02:48;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;291;CALLE;DOCTOR ESQUERDO;6;4;SALAMANCA;402;GOYA;28028
06/01/2016;14:27:36;06/01/2016;14:50:38;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
11/01/2016;18:22:59;13/01/2016;12:11:55;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SANTISIMA TRINIDAD;33;7;CHAMBERI;703;TRAFALGAR;28010
11/01/2016;18:26:31;14/01/2016;08:05:42;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MARIA SEVILLA DIAGO;1;20;SAN BLAS;2005;ROSAS;28022
11/01/2016;18:33:35;13/01/2016;09:36:39;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);294;PASEO;SAN FRANCISCO DE SALES;41;7;CHAMBERI;706;VALLEHERMOSO;28003
11/01/2016;18:34:17;13/01/2016;08:45:29;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;292;AVENIDA;MANZANARES;20;10;LATINA;1001;LOS CARMENES;28011
11/01/2016;18:48:20;13/01/2016;19:01:59;59;SER;3595;ANULACION AVISO DENUNCIA. NO PERMITE ANULACION;291;CALLE;CASTILLA;62;6;TETUAN;601;BELLAS VISTAS;28039
11/01/2016;18:52:08;13/01/2016;10:54:20;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;SIRIO;24;3;RETIRO;303;ESTRELLA;28007
11/01/2016;18:53:13;16/02/2016;09:19:25;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);291;CALLE;WITERICO;2;11;CARABANCHEL;1105;PUERTA BONITA;28025
06/01/2016;14:44:18;08/01/2016;08:51:48;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;MILANESES;3;1;CENTRO;101;PALACIO;28013
06/01/2016;14:50:57;06/01/2016;14:52:13;57;BICICLETA PUBLICA;3553;BICICLETA. FALLO EN MOTOR;291;CALLE;JOSE ABASCAL;33;7;CHAMBERI;705;RIOS ROSAS;28003
06/01/2016;15:31:12;08/01/2016;09:44:00;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;INFANTAS;15;1;CENTRO;104;JUSTICIA;28004
06/01/2016;15:37:05;11/01/2016;10:24:23;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;RAIMUNDO FERNANDEZ VILLAVERDE;4;7;CHAMBERI;705;RIOS ROSAS;28003
06/01/2016;15:40:56;07/01/2016;14:24:41;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;MONOVAR;1;16;HORTALEZA;1605;APOSTOL SANTIAGO;28033
06/01/2016;15:46:39;06/01/2016;15:53:42;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;294;PASEO;FLORIDA;27;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;28008
06/01/2016;16:02:16;07/01/2016;10:57:01;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;MALVALOCA;10;9;MONCLOA-ARAVACA;907;ARAVACA;28023
06/01/2016;16:36:49;06/01/2016;17:06:54;57;BICICLETA PUBLICA;3700;BICICLETA. AVERIAS OTROS COMPONENTES (CADENA, FRENOS, ETC);292;AVENIDA;MEDITERRANEO;2;3;RETIRO;301;PACIFICO;28007
06/01/2016;16:44:12;06/01/2016;17:05:44;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;295;PLAZA;CONDE DEL VALLE DE SUCHIL;2;7;CHAMBERI;702;ARAPILES;28015
06/01/2016;16:53:15;05/02/2016;10:47:48;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;LUISA FERNANDA;19;9;MONCLOA-ARAVACA;902;ARGUELLES;28008
06/01/2016;16:57:37;06/01/2016;16:59:00;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ORENSE;41;6;TETUAN;602;CUATRO CAMINOS;28020
06/01/2016;17:16:11;06/01/2016;17:18:04;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
06/01/2016;17:16:29;06/01/2016;17:42:59;57;BICICLETA PUBLICA;3694;"TOTEM. MENSAJE EN PANTALLA ""DATOS INCORRECTOS""";295;PLAZA;MANUEL BECERRA;1;4;SALAMANCA;402;GOYA;28028
06/01/2016;17:27:50;06/01/2016;17:43:01;57;BICICLETA PUBLICA;3690;USUARIO. PROBLEMAS EN LA APP BICIMAD SISTEMA ANDROID;291;CALLE;CHANTADA;40;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
06/01/2016;17:48:58;13/01/2016;15:52:47;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SAN BENITO;3;6;TETUAN;604;ALMENARA;28029
06/01/2016;17:51:30;13/01/2016;15:53:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CAÑAVERAL;1;6;TETUAN;604;ALMENARA;28029
06/01/2016;17:52:35;13/01/2016;15:50:29;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;AILANTO;1;6;TETUAN;604;ALMENARA;28029
06/01/2016;18:01:54;07/01/2016;05:03:35;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;MARTIN DE VARGAS;1;2;ARGANZUELA;202;ACACIAS;28005
06/01/2016;18:03:18;06/06/2016;05:30:11;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;ASTURIAS;74;6;TETUAN;604;ALMENARA;28029
06/01/2016;18:11:02;07/01/2016;07:10:27;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;SAN MARIANO;1;20;SAN BLAS;2007;CANILLEJAS;28022
06/01/2016;18:17:06;04/02/2016;08:07:44;5;ARBOLADO VIARIO;2656;OTROS DAÑOS PROVOCADOS POR RAICES;295;PLAZA;MIRADOR DE ORCASITAS;0;12;USERA;1207;PRADOLONGO;0
11/01/2016;18:55:44;13/01/2016;19:02:15;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;DOLORES;14;6;TETUAN;606;BERRUGUETE;28039
11/01/2016;18:56:40;12/01/2016;09:02:04;59;SER;3708;PARQUIMETRO. MAL ESTADO PERO OPERATIVO;295;PLAZA;CEBADA;1;1;CENTRO;101;PALACIO;28005
11/01/2016;18:57:55;11/01/2016;21:54:41;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;VEDRA;35;13;PUENTE DE VALLECAS;1301;ENTREVIAS;28053
11/01/2016;19:04:46;13/01/2016;11:59:46;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;CEA BERMUDEZ;15;7;CHAMBERI;702;ARAPILES;28003
11/01/2016;19:06:02;12/01/2016;17:37:35;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;SANTA VIRGILIA;6;16;HORTALEZA;1604;PINAR DEL REY;28033
11/01/2016;19:07:00;13/01/2016;11:27:05;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;FIDIAS;13;10;LATINA;1002;PUERTA DEL ANGEL;28011
11/01/2016;19:22:18;13/01/2016;16:34:52;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;GONZALEZ AMIGO;26;15;CIUDAD LINEAL;1508;ATALAYA;28033
11/01/2016;19:24:41;14/01/2016;07:28:16;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;MIAMI;37;20;SAN BLAS;2008;EL SALVADOR;28027
11/01/2016;19:24:58;14/01/2016;07:54:47;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;LABORATORIO;15;20;SAN BLAS;2004;ARCOS;28037
11/01/2016;19:26:22;11/01/2016;19:32:00;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;297;RONDA;ATOCHA;1;2;ARGANZUELA;206;PALOS DE MOGUER;28012
11/01/2016;19:36:39;12/01/2016;11:55:19;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ANTONIO GADES;44;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
11/01/2016;19:37:05;14/01/2016;08:04:29;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3368;ROTO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;CRUZ;33;1;CENTRO;103;CORTES;28012
11/01/2016;19:39:47;12/01/2016;12:16:50;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;CALIZA;20;19;VICALVARO;1901;CASCO H.VICALVARO;28032
11/01/2016;19:40:40;12/01/2016;16:56:05;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;CEA BERMUDEZ;2;7;CHAMBERI;706;VALLEHERMOSO;28003
11/01/2016;19:46:05;11/01/2016;20:05:31;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
11/01/2016;19:46:52;26/01/2016;11:30:50;59;SER;3706;PARQUIMETRO. NO IMPRIME TICKET;291;CALLE;MARQUES DE MONTEAGUDO;1;4;SALAMANCA;404;GUINDALERA;28028
11/01/2016;19:47:27;13/01/2016;19:44:17;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;CASTILLA;62;6;TETUAN;601;BELLAS VISTAS;28039
11/01/2016;19:47:59;12/01/2016;17:31:11;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;CERRO MINGUETE;39;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28035
11/01/2016;20:00:04;11/01/2016;20:18:12;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;291;CALLE;JOSE GUTIERREZ ABASCAL;2;5;CHAMARTIN;501;EL VISO;28006
11/01/2016;20:01:15;11/01/2016;21:56:12;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;ARTURO SORIA;240;15;CIUDAD LINEAL;1508;ATALAYA;28033
11/01/2016;20:08:07;12/01/2016;07:09:04;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);292;AVENIDA;ARCENTALES;2;20;SAN BLAS;2003;AMPOSTA;28037
11/01/2016;20:08:28;11/01/2016;20:18:28;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;291;CALLE;GENERAL YAGUE;57;6;TETUAN;602;CUATRO CAMINOS;28020
11/01/2016;20:11:45;12/01/2016;17:30:14;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;COSTA BRAVA;5;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28034
11/01/2016;20:13:03;12/01/2016;17:31:00;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;295;PLAZA;VALLE DE LA JAROSA;69;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28035
11/01/2016;20:17:42;22/01/2016;09:05:42;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;RIOS ROSAS;40;7;CHAMBERI;705;RIOS ROSAS;28003
11/01/2016;20:24:37;02/06/2016;10:56:32;50;MOBILIARIO URBANO;3516;MOBILIARIO VARIO ROTO;294;PASEO;CASTELLANA;99;6;TETUAN;602;CUATRO CAMINOS;28046
11/01/2016;20:26:38;11/01/2016;20:29:20;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;295;PLAZA;ALONSO MARTINEZ;4;7;CHAMBERI;704;ALMAGRO;28004
11/01/2016;20:29:40;13/01/2016;11:34:08;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;RAFAELA YBARRA;2;12;USERA;1206;ZOFIO;28026
11/01/2016;20:30:12;18/01/2016;22:55:55;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3368;ROTO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;ILLESCAS;105;10;LATINA;1004;ALUCHE;28024
11/01/2016;20:33:38;12/01/2016;07:09:53;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;VITAL AZA;1;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28017
11/01/2016;20:33:49;13/01/2016;10:10:10;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ESPIRITU SANTO;24;1;CENTRO;105;UNIVERSIDAD;28004
11/01/2016;20:36:56;13/01/2016;10:52:15;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;CARDENAL CISNEROS;30;7;CHAMBERI;703;TRAFALGAR;28010
11/01/2016;20:41:00;12/01/2016;17:30:19;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;ALCALDE REDONDO ACEÑA;2;16;HORTALEZA;1606;VALDEFUENTES;-1
11/01/2016;20:41:07;18/01/2016;23:21:22;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3375;DESAPARECIDO CUBO AMARILLO ENV 2 RUEDAS 240 L;291;CALLE;VIRGEN DE LLUC;16;15;CIUDAD LINEAL;1503;QUINTANA;28027
06/01/2016;18:18:01;28/04/2016;09:19:20;14;EXTERNO;1986;EXTERNO;291;CALLE;PINOS DE OSUNA;3;21;BARAJAS;2101;ALAMEDA DE OSUNA;-1
06/01/2016;18:45:03;08/01/2016;15:42:10;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;ISLAS CIES;61;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;-1
06/01/2016;18:50:30;07/01/2016;14:23:48;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;AFUERAS A VALVERDE;1;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
06/01/2016;18:59:01;26/01/2016;13:13:25;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SANTA ISABEL;47;1;CENTRO;102;EMBAJADORES;28012
06/01/2016;19:22:05;09/02/2016;11:09:40;36;L PAPELERAS CAMBIOS UBICACION/NUEVAS A;3452;NUEVA INSTALACION PAPELERA;291;CALLE;ADOLFO BIOY CASARES;1;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
06/01/2016;19:28:35;07/01/2016;05:08:48;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;291;CALLE;VALLE INCLAN;99;10;LATINA;1007;LAS AGUILAS;28044
06/01/2016;19:30:49;08/01/2016;09:25:17;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VALDEVARNES;1;9;MONCLOA-ARAVACA;904;VALDEZARZA;28039
11/01/2016;20:42:10;11/01/2016;20:52:41;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;294;PASEO;CASTELLANA;67;7;CHAMBERI;705;RIOS ROSAS;28046
11/01/2016;20:42:18;13/01/2016;07:44:02;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;VALDERRIBAS;48;3;RETIRO;302;ADELFAS;28007
11/01/2016;20:45:25;04/04/2016;08:22:03;2;ALUMBRADO PUBLICO EXTERIOR;1951;NUEVA INSTALACION;291;CALLE;JOSE ANTONIO DE ARMONA;12;2;ARGANZUELA;206;PALOS DE MOGUER;28012
11/01/2016;20:50:23;12/01/2016;12:53:38;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;MIAMI;1;20;SAN BLAS;2008;EL SALVADOR;28027
11/01/2016;21:19:47;15/01/2016;07:01:21;22;PAVIMENTOS;1846;REPARACION BALDOSAS;295;PLAZA;PUERTA DEL SOL;1;1;CENTRO;106;SOL;28013
11/01/2016;21:21:55;14/01/2016;03:11:44;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3400;NUEVA INST CUBO NARANJA ORG 2 RUEDAS 360 L;291;CALLE;GENERAL PARDIÑAS;92;4;SALAMANCA;405;LISTA;28006
11/01/2016;21:28:58;12/01/2016;17:18:46;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;ALFREDO MARQUERIE;1;8;FUENCARRAL-EL PARDO;805;LA PAZ;28034
11/01/2016;21:37:38;11/01/2016;21:43:57;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;295;PLAZA;MATUTE;6;1;CENTRO;103;CORTES;28012
11/01/2016;22:05:07;12/01/2016;08:01:14;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);292;AVENIDA;CERRO DE LOS ANGELES;20;12;USERA;1206;ZOFIO;28026
11/01/2016;22:06:25;22/01/2016;08:56:48;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;ALENZA;20;7;CHAMBERI;705;RIOS ROSAS;28003
11/01/2016;22:13:27;14/01/2016;03:15:50;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;RECOLETOS;18;4;SALAMANCA;401;RECOLETOS;28001
11/01/2016;22:14:08;14/01/2016;03:15:04;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;RECOLETOS;18;4;SALAMANCA;401;RECOLETOS;28001
11/01/2016;22:19:03;12/01/2016;02:27:12;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;291;CALLE;ATOCHA;54;1;CENTRO;102;EMBAJADORES;28012
11/01/2016;22:29:31;18/01/2016;12:54:24;57;BICICLETA PUBLICA;3564;ANCLAJE: NO SE CONSIGUE ENGANCHAR/METER BICI;297;RONDA;ATOCHA;36;1;CENTRO;102;EMBAJADORES;28012
06/01/2016;19:43:55;11/01/2016;10:04:44;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;ARDEMANS;28;4;SALAMANCA;404;GUINDALERA;28028
