"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
440018,"SL Replace Bulb","  HIDDEN VALLEY DR NW  ",10/07/2013 13:25:39,10/02/2013 00:00:00
440019,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  DISCOVERY RIDGE BV SW  ",10/07/2013 13:25:40,10/16/2013 10:39:00
440021,"SL Replace Bulb","  HIDDEN VALLEY DR NW  ",10/07/2013 13:29:38,10/02/2013 00:00:00
440024,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","1419 8 ST SW  ",10/07/2013 13:41:11,10/08/2013 08:27:00
440025,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","108 CANTER PL SW  ",10/07/2013 13:47:43,11/19/2013 14:30:00
438305,"SL Replace Luminaire","3811 MACLEOD TR SW  ",09/23/2013 08:16:47,09/19/2013 00:00:00
438307,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:19:40,09/23/2013 08:20:00
438308,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:21:18,09/23/2013 08:21:00
438312,"SL Replace relay","2001 33 AV SW  ",09/23/2013 08:26:50,09/19/2013 00:00:00
438313,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:26:57,09/23/2013 08:27:00
438314,"SL Replace Bulb","    ",09/23/2013 08:34:27,09/19/2013 00:00:00
438316,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:42:05,09/23/2013 08:42:00
438317,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST SE  ",09/23/2013 08:42:49,09/25/2013 10:02:00
438318,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:43:39,09/23/2013 08:44:00
438320,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/23/2013 08:45:09,09/23/2013 08:45:00
438330,"SL Replace Bulb","107 LAKE WAPTA RI SE  ",09/23/2013 09:11:57,09/16/2013 00:00:00
438331,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","88 SHAWMEADOWS RD SW  ",09/23/2013 09:14:48,09/26/2013 09:00:00
438332,"SL Replace Bulb","9420 MACLEOD TR SW  ",09/23/2013 09:15:34,09/19/2013 00:00:00
438335,"SL Replace Bulb","  BOW BOTTOM TR SE  ",09/23/2013 09:19:18,09/16/2013 00:00:00
438355,"SL Replace Bulb","    ",09/23/2013 10:07:57,09/19/2013 00:00:00
438356,"SL Replace Bulb","    ",09/23/2013 10:10:24,09/19/2013 00:00:00
438357,"SL Replace Luminaire","    ",09/23/2013 10:16:12,09/19/2013 00:00:00
438359,"SL Replace Luminaire","    ",09/23/2013 10:19:14,09/19/2013 00:00:00
438360,"SL Replace Bulb","    ",09/23/2013 10:25:05,09/19/2013 00:00:00
438361,"SL Replace Bulb","    ",09/23/2013 10:28:24,09/19/2013 00:00:00
438362,"SL Replace Bulb","    ",09/23/2013 10:30:50,09/19/2013 00:00:00
438396,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CHAPALA PT SE  ",09/23/2013 15:06:49,10/17/2013 16:03:00
438398,"SL PDOR - to be used for Street lights PDORs only."," 48 AV SE  ",09/23/2013 15:12:00,09/23/2013 15:22:00
438401,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  7 AV NE  ",09/23/2013 15:39:21,09/26/2013 11:56:00
438407,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  100 ST SE  ",09/23/2013 16:18:28,10/02/2013 11:39:00
438408,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  2 ST NE  ",09/23/2013 16:52:10,09/25/2013 09:59:00
438431,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SAGE VALLEY RD NW  ",09/24/2013 08:25:29,09/25/2013 11:07:00
438437,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR S  ",09/24/2013 08:37:54,10/03/2013 10:01:00
438438,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/24/2013 08:37:00,11/07/2013 08:27:00
438439,"SL Replace photo electric cell","4915 VARSITY DR NW  ",09/24/2013 08:52:35,09/20/2013 00:00:00
438442,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR S  ",09/24/2013 09:08:53,09/26/2013 13:40:00
438444,"SL PDOR - to be used for Street lights PDORs only.","530 9A ST NE  ",09/24/2013 09:21:00,09/24/2013 10:14:00
438451,"SL Replace Bulb","4 EDGEBROOK CI NW  ",09/24/2013 09:48:54,09/23/2013 00:00:00
438460,"SL Replace Fuse","403 SPYHILL RD NW  ",09/24/2013 10:21:49,09/21/2013 00:00:00
438461,"SL Replace Fuse","  MCKNIGHT BV NW  ",09/24/2013 10:25:47,09/22/2013 00:00:00
438463,"SL Replace Fuse","  14 ST NW  ",09/24/2013 10:28:39,09/22/2013 00:00:00
438511,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR S  ",09/24/2013 13:34:58,09/26/2013 13:37:00
438513,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  29 ST SW  ",09/24/2013 13:45:26,09/26/2013 13:34:00
438521,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  EDMONTON TR NE  ",09/24/2013 14:17:25,09/26/2013 11:28:00
438524,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  4 AV NW  ",09/24/2013 14:51:48,12/16/2013 14:31:00
438532,"Signs Field Ops - Sign Repair/replace missing or damaged signs","639 2 AV NW  ",09/24/2013 15:20:53,10/03/2013 10:51:00
438544,"Signs Field Ops - Sign Repair/replace missing or damaged signs","401 9 AV SW 105",09/24/2013 16:37:32,09/26/2013 14:06:00
438545,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1818 SIMCOE BV SW  ",09/24/2013 16:57:07,09/26/2013 14:16:00
438664,"SL Replace Bulb","177 INVERNESS PA SE  ",09/25/2013 09:15:32,09/21/2013 00:00:00
438668,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",09/25/2013 09:26:14,09/27/2013 14:30:00
438672,"SL Replace Bulb","  CHAPARRAL BV SE  ",09/25/2013 09:44:36,09/21/2013 00:00:00
438702,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",09/25/2013 11:36:01,09/30/2013 10:01:00
438705,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/25/2013 08:31:00,10/04/2013 11:34:00
438744,"SL Install temporary overhead wire","4708 4A ST SW  ",09/25/2013 13:40:04,09/21/2013 00:00:00
438748,"SL Replace Fuse","  4A ST SW  ",09/25/2013 14:04:29,09/21/2013 00:00:00
438752,"SL Replace Fuse","936 LANSDOWNE AV SW  ",09/25/2013 14:17:45,09/21/2013 00:00:00
438754,"SL Install temporary overhead wire","1201 SIFTON BV SW  ",09/25/2013 14:24:13,09/21/2013 00:00:00
435425,"SL Replace Fuse","276 EDGELAND RD NW  ",08/23/2013 09:54:22,08/22/2013 00:00:00
435426,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/23/2013 09:54:48,08/28/2013 14:30:00
435428,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/23/2013 09:54:52,08/28/2013 14:30:00
435429,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/23/2013 09:54:53,08/28/2013 14:30:00
435567,"SL Replace contactor","5131 32 AV SW  ",08/26/2013 08:52:07,08/21/2013 00:00:00
435575,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","114 OLYMPIA CR SE  ",08/26/2013 09:01:39,08/30/2013 09:00:00
435577,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","114 OLYMPIA CR SE  ",08/26/2013 09:01:41,08/30/2013 09:00:00
435586,"SL Replace contactor","2435 SOVEREIGN CR SW  ",08/26/2013 09:37:16,08/22/2013 00:00:00
435617,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","1126 43 ST SW  ",08/26/2013 15:26:44,09/06/2013 15:00:00
435639,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",08/26/2013 17:23:53,08/26/2013 17:24:00
435640,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",08/26/2013 17:25:22,08/26/2013 17:25:00
435641,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","328 WHITNEY CR SE  ",08/26/2013 17:26:31,08/26/2013 17:26:00
435645,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","776 WILLACY DR SE  ",08/26/2013 17:32:56,08/26/2013 17:33:00
435665,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  11 ST SE  ",08/27/2013 07:58:34,08/28/2013 14:13:00
435666,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  19 AV SE  ",08/27/2013 08:01:46,08/27/2013 14:48:00
435674,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",08/27/2013 09:05:07,08/29/2013 09:46:00
435677,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  OGDEN RD SE  ",08/27/2013 09:09:52,09/17/2013 14:49:00
435682,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",08/27/2013 09:13:31,10/24/2013 14:33:00
435684,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",08/27/2013 09:15:15,10/10/2013 10:43:00
435685,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:15:52,10/18/2013 16:00:00
435687,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/27/2013 09:15:52,09/24/2013 13:06:00
435688,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:15:55,10/18/2013 16:00:00
435689,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:15:57,10/18/2013 16:00:00
435690,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:15:58,10/18/2013 16:00:00
435691,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:00,10/18/2013 16:00:00
435692,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:00,10/18/2013 16:00:00
435693,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:02,10/18/2013 16:00:00
435694,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:04,10/18/2013 16:00:00
435695,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:06,10/18/2013 16:00:00
435696,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:07,10/18/2013 16:00:00
435697,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:09,10/18/2013 16:00:00
435698,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:11,10/18/2013 16:00:00
435699,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:12,10/18/2013 16:00:00
435700,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:14,10/18/2013 16:00:00
435702,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:16,10/18/2013 16:00:00
435703,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:18,10/18/2013 16:00:00
435704,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:19,10/18/2013 16:00:00
435705,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:21,10/18/2013 16:00:00
435706,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:23,10/18/2013 16:00:00
435707,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:26,10/18/2013 16:00:00
435708,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:27,10/18/2013 16:00:00
435709,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:29,10/18/2013 16:00:00
435710,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:31,10/18/2013 16:00:00
435711,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  52 ST SE  ",08/27/2013 09:16:33,10/18/2013 16:00:00
435712,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO"," 130 AV SE  ",08/27/2013 09:16:35,10/18/2013 16:00:00
435713,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  130 AV SE  ",08/27/2013 09:16:36,10/18/2013 16:00:00
435714,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:38,10/18/2013 16:00:00
435715,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:40,10/18/2013 16:00:00
435716,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:41,10/18/2013 16:00:00
435717,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:44,10/18/2013 16:00:00
435718,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:45,10/18/2013 16:00:00
435719,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:47,10/18/2013 16:00:00
435720,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:49,10/18/2013 16:00:00
435721,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:51,10/18/2013 16:00:00
435722,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:53,10/18/2013 16:00:00
435723,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 09:16:55,10/18/2013 16:00:00
435808,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  NEW BRIGHTON DR SE  ",08/27/2013 15:50:02,08/29/2013 10:59:00
435809,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  4 AV SE  ",08/27/2013 16:02:04,09/23/2013 13:26:00
435810,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  17 AV SW  ",08/27/2013 16:06:12,09/11/2013 13:30:00
435812,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  11 AV SW  ",08/27/2013 16:23:32,09/11/2013 11:21:00
435813,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MEMORIAL DR NE  ",08/27/2013 17:05:48,09/09/2013 10:00:00
435440,"SL Replace Bulb","6924 LEASIDE DR SW  ",08/23/2013 11:27:10,08/20/2013 00:00:00
435503,"Signals Construction - Signals Over Dimensional Load Escort","8816 40 ST SE  ",08/25/2013 08:50:00,10/01/2013 11:45:00
435504,"Signals Construction - Signals Over Dimensional Load Escort","7007 84 ST SE  ",08/25/2013 08:54:00,10/01/2013 15:40:00
435505,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",08/25/2013 08:59:00,10/09/2013 13:15:00
435506,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",08/25/2013 09:02:00,08/27/2013 17:53:00
435507,"Signals Construction - Signals Over Dimensional Load Escort","    ",08/25/2013 09:07:00,10/01/2013 13:14:00
435508,"Signals Construction - Signals Over Dimensional Load Escort","8700 VENTURE AV SE  ",08/25/2013 09:13:00,09/27/2013 14:04:00
435509,"Signals Construction - Signals Over Dimensional Load Escort","5110 77 AV SE A",08/25/2013 09:17:00,09/27/2013 14:33:00
435510,"Signals Construction - Signals Over Dimensional Load Escort","    ",08/25/2013 09:21:00,10/01/2013 15:41:00
435570,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","114 OLYMPIA CR SE  ",08/26/2013 08:55:26,08/30/2013 09:00:00
435587,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  57 AV SW  ",08/26/2013 09:45:20,08/28/2013 14:20:00
435596,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","5717 2 ST SW  ",08/26/2013 10:15:33,11/26/2013 13:00:00
435604,"Signs Manufacture - Detour Sign","    ",08/26/2013 11:56:00,09/06/2013 11:11:00
435626,"Signs Manufacture - Detour Sign","    ",08/26/2013 15:46:00,09/06/2013 11:26:00
435672,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  CONFLUENCE WY SE  ",08/27/2013 08:50:00,10/21/2013 10:26:00
435673,"Traffic Detours - Investigation Process (Recoverable)","    ",08/27/2013 09:01:00,10/21/2013 10:27:00
435750,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","321 22 AV SW  ",08/27/2013 13:39:00,09/25/2013 14:30:00
435752,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/27/2013 13:39:00,09/09/2013 13:52:00
435753,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","309 22 AV SW  ",08/27/2013 13:39:00,09/25/2013 14:30:00
435754,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 13:39:00,09/25/2013 14:30:00
435755,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 13:45:43,08/30/2013 12:00:00
435760,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  SARCEE RD SW  ",08/27/2013 14:09:31,09/19/2013 15:00:00
435762,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/27/2013 14:09:31,09/09/2013 13:51:00
435763,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:34,09/19/2013 15:00:00
435764,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:36,09/19/2013 15:00:00
435765,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:38,09/19/2013 15:00:00
435766,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:40,09/19/2013 15:00:00
435767,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:42,09/19/2013 15:00:00
435768,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:44,09/19/2013 15:00:00
435769,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",08/27/2013 14:09:46,09/19/2013 15:00:00
435776,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 14:20:17,11/26/2013 13:00:00
435778,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 14:20:19,11/26/2013 13:00:00
435779,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/27/2013 14:20:19,09/20/2013 10:13:00
435780,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/27/2013 14:20:21,11/26/2013 13:00:00
435796,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/27/2013 14:44:00,09/20/2013 10:32:00
435883,"Signal Services - SR Signal Services PDOR","  BARLOW TR SE  ",08/27/2013 05:30:00,08/30/2013 16:00:00
435915,"Signs Manufacture - Detour Sign","    ",08/28/2013 10:06:00,09/06/2013 11:25:00
435990,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","2124 9 AV NW  ",08/28/2013 14:47:00,09/03/2013 11:30:00
435996,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","412 9A ST NE  ",08/28/2013 14:58:00,09/03/2013 10:00:00
436001,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/28/2013 15:14:00,09/03/2013 14:30:00
436003,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/28/2013 15:25:00,09/18/2013 13:00:00
436005,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/28/2013 15:25:00,09/20/2013 10:19:00
436023,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","704 HILLCREST AV SW  ",08/29/2013 05:49:28,08/29/2013 06:06:00
436025,"Road Surface Repair, Hand Crew or Main Replacement, over 110 m2 [m2][tonne]","208 HOLY CROSS LN SW  ",08/29/2013 06:37:44,08/29/2013 06:42:00
436026,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",08/29/2013 06:51:45,08/29/2013 06:52:00
438691,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  25 ST SW  ",09/25/2013 11:04:14,09/30/2013 10:07:00
438863,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  SETON BV SE  ",09/26/2013 08:20:37,10/28/2013 14:02:00
438866,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  18 ST NW  ",09/26/2013 09:01:28,01/10/2013 09:30:00
438873,"Signals Construction - Signals Over Dimensional Load Escort","6900 112 AV SE  ",09/26/2013 09:27:00,11/25/2013 16:10:00
438875,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/26/2013 09:35:00,10/07/2013 10:11:00
438877,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/26/2013 09:44:00,11/07/2013 13:30:00
438880,"SL Replace photo electric cell","3712 31 ST SW  ",09/26/2013 10:02:09,09/25/2013 00:00:00
438881,"SL Replace Luminaire","3208 25A ST SW  ",09/26/2013 10:05:09,09/25/2013 00:00:00
438885,"Signs Manufacture - Detour Sign","    ",09/26/2013 10:13:00,10/04/2013 11:20:00
438892,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/26/2013 10:24:00,10/29/2013 11:10:00
438893,"SL Replace photo electric cell","    ",09/26/2013 10:25:37,09/25/2013 00:00:00
438904,"SL Replace photo electric cell","    ",09/26/2013 10:57:34,09/24/2013 00:00:00
438910,"SL Replace Luminaire","3008 UTAH DR NW  ",09/26/2013 11:25:22,09/25/2013 00:00:00
439026,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1419 18 AV NW  ",09/27/2013 13:03:00,10/15/2013 15:17:00
439029,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  EDMONTON TR NE  ",09/27/2013 13:17:02,11/18/2013 11:41:00
439034,"Signs Field Ops - Sign Repair/replace missing or damaged signs"," ROYAL BIRCH BV NW  ",09/27/2013 13:23:25,10/16/2013 13:32:00
439035,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",09/27/2013 13:24:13,12/03/2013 09:37:00
439039,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  26 AV SW  ",09/27/2013 13:26:53,10/16/2013 13:26:00
439042,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2216 7 ST SW  ",09/27/2013 13:40:00,10/03/2013 09:55:00
439061,"SL Replace Luminaire","11 CHRISTIE BRIAR RO SW  ",09/27/2013 15:01:57,09/26/2013 00:00:00
439066,"SL Replace contactor","    ",09/27/2013 15:28:06,09/26/2013 00:00:00
439070,"SL Replace Bulb","113 COUGARTOWN CI SW  ",09/27/2013 15:42:40,09/26/2013 00:00:00
439072,"SL Replace Bulb","  85 ST SW  ",09/27/2013 15:49:44,09/26/2013 00:00:00
439258,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CROWCHILD TR NW  ",09/30/2013 14:24:33,10/01/2013 14:51:00
439271,"Streetlight Operations Replace luminaire","1236 18 AV NW  ",07/23/2013 00:00:00,07/23/2013 00:00:00
439346,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MCKINNON DR NE  ",10/01/2013 11:21:22,10/23/2013 10:27:00
439369,"SL Replace Fuse","5524 1A ST SW  ",10/01/2013 13:49:33,09/28/2013 00:00:00
439426,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  14 ST SW  ",10/01/2013 14:36:57,10/17/2013 13:00:00
439428,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  14 ST SW  ",10/01/2013 14:36:58,10/17/2013 13:00:00
439429,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  14 ST SW  ",10/01/2013 14:36:59,10/17/2013 13:00:00
439430,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:37:01,10/17/2013 13:00:00
439431,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:37:03,10/17/2013 13:00:00
439432,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:37:04,10/17/2013 13:00:00
439433,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:37:05,10/17/2013 13:00:00
439845,"SL Replace Bulb","4007 3 ST NW  ",10/04/2013 09:12:06,10/04/2013 00:00:00
439854,"SL Replace Fuse","1022 30 AV NW  ",10/04/2013 09:47:21,10/03/2013 00:00:00
439855,"SL Replace Bulb","3107 9 ST NW  ",10/04/2013 09:54:51,10/03/2013 00:00:00
439856,"SL Replace Bulb","7 HARLOW AV NW  ",10/04/2013 09:59:17,10/04/2013 00:00:00
439946,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/07/2013 07:01:39,10/07/2013 07:02:00
439965,"Signals LRT - PDOR","    ",10/03/2013 10:11:00,12/24/2013 10:26:00
439966,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  13 AV SW  ",10/07/2013 08:09:06,10/10/2013 10:59:00
439970,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SOUTHLAND DR SE  ",10/07/2013 08:44:09,10/10/2013 08:52:00
438773,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/25/2013 14:28:00,10/03/2013 09:12:00
438780,"SL Replace Bulb","    ",09/25/2013 14:39:26,09/22/2013 00:00:00
