CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Industrial,2,ST1,STONEY 1,NORTH,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,Y,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6132274.22661000000,14266.67272900000
Residential,1,SKR,SKYVIEW RANCH,NORTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271596.74600000000,9734.87055820000
Residual Sub Area,4,02E,02E,NORTHWEST,OTHER,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,1176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827610.64756000000,8164.86267575000
Residential,1,KCA,KINCORA,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Wilf Richter,Wilf.Richter@calgary.ca,2008,,2900,1075,448,0,900,1026,39,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,39,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,895,861,2819,25,99,2,0,46,311,233,318,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184229.69858000000,6622.75904354000
Residential,1,CHV,COUNTRY HILLS VILLAGE,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Wilf Richter,Wilf.Richter@calgary.ca,2008,,1865,1311,69,0,775,0,0,0,933,377,0,0,0,0,0,1,0,0,0,6,703,526,1129,9,211,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,0,0,0,3,288,249,607,5,81,0,0,0,0,0,0,0,0,1,419,448,88,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952023.57667800000,4008.22925478000
Residential,1,ROC,ROCKY RIDGE,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Christine Khandl,Christine.Khandl@calgary.ca,2008,,6732,2736,689,0,2485,1618,190,0,367,559,0,2,0,0,0,0,0,0,0,0,359,328,519,8,0,0,0,0,0,0,0,0,2,0,186,165,416,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,493,964,12,0,0,0,1561,1499,4833,30,24,3,0,623,936,437,601,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805897.97256000000,6955.04335776000
Residual Sub Area,4,03S,03S,NORTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,11,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966235.32795000000,8142.82719980000
Residential,1,HAR,HARVEST HILLS,NORTH,RECENT SUBURBS,1990s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,7409,2556,622,0,2334,2095,106,0,165,182,0,7,0,0,0,1,0,0,0,0,159,136,244,6,0,0,0,7,2,9,0,0,0,0,103,98,180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,177,166,346,5,0,0,0,2071,1932,6570,23,0,1,1,325,814,527,764,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209338.19115000000,6385.97688507000
Residential,1,HAM,HAMPTONS,NORTHWEST,RECENT SUBURBS,1990s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,8068,2468,373,0,2381,2093,160,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,156,295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,187,394,2,0,0,1,2070,2038,7379,16,6,0,0,167,689,425,1023,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486144.47117000000,8344.33808098000
Residential,1,SGH,SAGE HILL,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Wilf Richter,Wilf.Richter@calgary.ca,2008,,78,72,1,0,14,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,74,0,48,0,0,1,11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756391.63326000000,8845.46491972000
Residential,1,PAN,PANORAMA HILLS,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Wilf Richter,Wilf.Richter@calgary.ca,2008,,14288,5194,1727,0,4018,3827,230,96,751,279,1,10,0,0,0,0,0,0,0,0,517,401,917,1,232,1,0,7,0,21,1,0,2,6,159,144,367,2,63,0,1,0,0,0,0,0,0,4,44,16,84,0,48,48,0,0,0,0,0,0,0,1,134,90,315,5,139,0,24,3505,3367,12584,49,247,2,0,380,1210,857,1627,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216789.60645000000,11506.84214010000
Residual Sub Area,4,02F,02F,NORTHWEST,OTHER,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283090.49021000000,7088.11648799000
Residential,1,SHW,SHERWOOD,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Wilf Richter,Wilf.Richter@calgary.ca,2008,,1400,454,140,0,371,452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,402,369,1393,13,36,1,0,22,93,90,169,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596537.94582000000,6760.42712850000
Industrial,2,ST2,STONEY 2,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537965.88168000000,11284.84209020000
Residential,1,HID,HIDDEN VALLEY,NORTH,RECENT SUBURBS,1990s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,11737,3859,1125,0,3539,3441,132,0,0,274,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,1,0,3,0,129,117,250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,239,552,8,0,0,1,3399,3183,10921,41,0,0,0,441,1014,810,1393,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081479.49684000000,10103.00373620000
Residential,1,ROY,ROYAL OAK,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Christine Khandl,Christine.Khandl@calgary.ca,2008,,9910,3641,1232,0,3147,2807,118,0,266,450,0,0,0,0,0,0,0,0,0,0,263,188,418,0,0,3,0,0,0,0,0,0,0,0,105,75,253,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,374,845,13,20,0,7,2661,2510,8394,80,55,4,0,477,1138,700,1013,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578463.74314000000,7787.66366684000
Industrial,2,CIA,CALGARY INTERNATIONAL AIRPORT,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,Y,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20616579.07900000000,23162.44190030000
Residential,1,COU,COUNTRY HILLS,NORTH,RECENT SUBURBS,1990s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,3615,1425,334,0,1251,979,0,0,200,244,0,2,0,0,0,0,0,0,0,0,194,173,284,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,207,485,6,0,0,0,959,871,2844,18,0,2,0,302,478,258,318,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888400.45482000000,7442.87536953000
Residential,1,CIT,CITADEL,NORTHWEST,RECENT SUBURBS,2000s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,10127,3477,932,0,3170,2822,2,0,224,429,0,0,0,0,0,0,0,0,0,0,223,183,364,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,368,918,9,0,0,0,2789,2617,8843,33,0,0,0,437,1037,703,1163,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774905.46726000000,7933.80038968000
Industrial,2,HHB,HARVEST HILLS BUSINESS PARK,NORTH,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436001.43867000000,7541.14021336000
Residential,1,TUS,TUSCANY,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Christine Khandl,Christine.Khandl@calgary.ca,2008,,17205,6331,2828,0,5714,5316,101,0,523,389,0,2,0,0,0,0,0,0,0,2,455,421,718,14,52,0,0,2,0,4,0,0,0,2,76,73,145,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,338,705,11,0,0,5,5104,4882,15633,73,131,3,0,819,1959,1217,1875,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878004.47409000000,11828.95577620000
Residential,1,SAN,SANDSTONE VALLEY,NORTH,RECENT SUBURBS,1980s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,6474,2114,317,0,1917,1679,44,0,0,385,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,1,0,42,26,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,336,786,11,0,1,0,1659,1555,5552,20,0,0,0,240,539,474,731,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800387.38615000000,5467.20427156000
Residual Sub Area,4,01G,01G,NORTHWEST,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825496.56388000000,16061.29944070000
Residual Sub Area,4,03V,03V,NORTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034975.41260000000,7736.25098878000
Residential,1,SAD,SADDLE RIDGE,NORTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Allison Chan,Allison.D.Chan@calgary.ca,2008,,10984,3192,1633,0,2613,2896,98,0,63,124,0,11,0,0,0,0,0,0,0,0,9,8,14,0,54,0,0,11,4,34,0,0,0,5,85,73,237,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,38,170,1,53,0,9,2745,2490,10529,66,72,4,0,153,557,618,1183,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590104.83036000000,10146.86257110000
Industrial,2,SRI,SADDLE RIDGE INDUSTRIAL,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,60,32,0,0,7,26,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,51,4,0,0,0,5,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538498.67119000000,7852.11540015000
Industrial,2,DBC,DEERFOOT BUSINESS CENTRE,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952597.58700000000,7806.68940348000
Residential,1,SCE,SCENIC ACRES,NORTHWEST,RECENT SUBURBS,1990s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,9125,2919,471,0,2816,2669,160,0,0,75,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,159,158,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,208,0,0,0,0,75,73,129,0,0,0,0,2649,2585,8497,20,0,0,14,268,890,545,1097,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344000.76765000000,10809.68356140000
Residential,1,RAN,RANCHLANDS,NORTHWEST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,7640,2971,585,0,2026,1469,271,0,229,958,0,44,0,0,0,0,0,0,0,1,226,1,450,2,0,0,0,36,7,69,2,0,6,0,262,181,685,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,931,511,2223,25,0,1,1,1458,1326,4213,10,0,0,0,586,997,602,665,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347533.57104000000,6574.45937641000
Residential,1,HUN,HUNTINGTON HILLS,NORTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,13621,5539,885,0,3473,2955,557,4,527,1214,126,156,0,0,0,0,0,0,0,0,509,213,789,18,0,0,0,127,9,223,8,0,21,0,536,221,1522,21,0,0,0,120,112,241,5,0,1,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,1163,330,2862,51,0,0,1,2907,2588,7978,46,0,1,0,1180,1988,1006,1041,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4766220.14485000000,10144.08272470000
Residential,1,TAR,TARADALE,NORTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Allison Chan,Allison.D.Chan@calgary.ca,2008,,13174,3990,1841,0,2963,3014,212,0,273,361,0,130,0,0,0,0,0,0,0,0,127,51,358,0,146,0,0,121,4,361,0,0,9,0,205,184,703,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317,250,801,7,36,0,9,2805,2474,10951,45,151,4,0,247,746,737,1378,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957140.76668000000,6905.22680759000
Residual Sub Area,4,01F,01F,NORTHWEST,NEW SUBURBS,BUILDING OUT,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,250,88,28,0,77,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,250,3,7,0,0,5,23,15,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884004.62038000000,6628.80588553000
Residential,1,DAL,DALHOUSIE,NORTHWEST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,8981,3708,539,0,2496,1930,307,0,863,570,0,38,0,0,0,0,0,0,0,2,837,371,1373,23,0,1,0,31,1,54,2,0,5,0,301,116,865,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,276,1287,32,0,0,0,1894,1732,5402,32,1,3,0,806,1380,608,734,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335932.04103000000,7592.46633784000
Industrial,2,MNI,MANCHESTER INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Denise Carbol,Denise.carbol@calgary.ca,2008,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575022.36345000000,11955.76767250000
Residential,1,DOV,DOVER,EAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,10314,4468,767,0,2878,2036,787,0,868,549,1,227,0,0,0,0,0,0,0,0,833,338,1215,33,0,2,1,192,19,356,8,0,26,0,766,441,2174,21,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,390,1260,18,0,4,5,1977,1690,5305,27,24,3,0,1174,1608,657,734,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152108.96526000000,9281.34267257000
Residential,1,RID,RIDEAU PARK,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,627,344,21,0,254,133,2,0,184,23,0,2,0,0,0,0,0,0,0,5,164,121,221,15,0,0,0,2,0,3,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,40,4,0,0,0,123,115,359,8,2,0,0,135,99,27,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267082.46090300000,2265.32060678000
Residential,1,PKH,PARKHILL,CENTRE,INNER CITY,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,1559,862,67,0,427,369,149,0,253,20,0,71,0,0,0,0,0,0,0,0,230,73,362,5,18,0,1,55,2,85,5,1,9,1,127,82,299,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,41,3,0,0,0,344,262,772,19,1,5,0,255,353,83,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655806.32811700000,4018.27159229000
Residual Sub Area,4,03W,03W,NORTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,71,36,0,0,10,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,63,0,0,0,0,13,17,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30171630.90480000000,28395.35004790000
Residual Sub Area,4,02A,02A,NORTHWEST,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420739.86434000000,10348.56751280000
