"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
462764,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/07/2014 07:49:00,05/22/2014 09:30:00
462766,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/07/2014 07:49:00,05/15/2014 14:55:00
462767,"Signs Field Ops - Sign Repair/replace missing or damaged signs","4524 WORCESTER DR SW  ",05/07/2014 07:51:00,05/12/2014 11:01:00
462790,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/07/2014 08:35:54,05/30/2014 14:46:00
463024,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/08/2014 10:39:46,06/18/2014 15:10:00
463025,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/08/2014 10:43:44,05/23/2014 11:41:00
463029,"SL Replace Fuse","4007 4 AV SW  ",05/08/2014 10:57:34,05/06/2014 00:00:00
463036,"SL Install Fuse","87 GLADEVIEW CR SW  ",05/08/2014 11:19:45,05/08/2014 00:00:00
463104,"Signals Construction - Signals Over Dimensional Load Escort","5796 40 ST SE  ",05/08/2014 15:56:00,05/15/2014 18:29:00
463245,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  52 ST SE  ",05/09/2014 14:57:00,06/27/2014 14:30:00
463247,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  52 ST SE  ",05/09/2014 15:10:00,05/20/2014 14:32:00
463283,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 06:38:34,05/12/2014 06:38:00
463285,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 06:45:24,05/12/2014 06:45:00
463286,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 06:48:40,05/12/2014 06:49:00
463287,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 07:09:51,05/12/2014 07:10:00
463288,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 07:12:25,05/12/2014 07:13:00
463304,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/12/2014 08:08:43,05/12/2014 08:08:00
463325,"SL Replace Fuse","192 APPLEGLEN PA SE  ",05/12/2014 09:53:42,05/06/2014 00:00:00
463327,"Traffic Detours - Investigation Process (Recoverable)","  12 AV SW  ",05/12/2014 09:56:42,07/16/2014 11:04:00
463557,"Signs Field Ops - Sign Repair/replace missing or damaged signs","5004 MARBANK DR NE  ",05/13/2014 13:53:25,05/20/2014 11:45:00
463558,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MARTINDALE BV NE  ",05/13/2014 13:58:02,06/16/2014 15:42:00
463559,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",05/13/2014 13:59:54,07/03/2014 08:58:00
463560,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  16 AV SE  ",05/13/2014 14:01:01,05/26/2014 11:36:00
463563,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  16 AV SE  ",05/13/2014 14:07:35,05/26/2014 11:41:00
463564,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",05/13/2014 14:08:48,05/26/2014 11:44:00
463569,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CRESCENT BV SW  ",05/13/2014 14:15:45,05/26/2014 13:50:00
463576,"Signs Field Ops - Sign Repair/replace missing or damaged signs","740 WHITEMONT DR NE  ",05/13/2014 15:00:12,05/26/2014 11:46:00
463584,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SHAWNESSY DR SW  ",05/13/2014 15:16:40,05/20/2014 11:36:00
463594,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  10 AV SW  ",05/13/2014 15:46:06,05/20/2014 15:14:00
463636,"SL Install temporary overhead wire","1403 COLBORNE CR SW  ",05/14/2014 07:25:06,05/08/2014 00:00:00
463923,"Signals Construction - Signals Over Dimensional Load Escort","    ",05/15/2014 17:22:00,05/23/2014 10:19:00
463924,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",05/15/2014 17:30:00,06/02/2014 17:12:00
463925,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",05/15/2014 17:38:00,05/23/2014 10:13:00
463926,"Signals Construction - Signals Over Dimensional Load Escort","5505 52 ST SE  ",05/15/2014 17:58:00,06/02/2014 17:11:00
463960,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  32 AV NE  ",05/16/2014 08:18:00,06/25/2014 14:21:00
463969,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SETON BV SE  ",05/16/2014 08:49:00,05/26/2014 11:20:00
463978,"SL Install Fuse","2316 7 ST NE  ",05/16/2014 09:47:27,05/11/2014 00:00:00
464004,"SL Install temporary overhead wire","1407 RUSSELL RD NE  ",05/16/2014 13:11:40,05/12/2014 00:00:00
464008,"SL Install temporary overhead wire","1312 RUSSELL RD NE  ",05/16/2014 13:20:06,05/12/2014 00:00:00
464012,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",05/16/2014 13:29:47,05/29/2014 15:17:00
464020,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  EDMONTON TR NE  ",05/16/2014 13:45:26,06/05/2014 14:10:00
464021,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CROWCHILD TR NW  ",05/16/2014 13:47:45,05/29/2014 15:08:00
464022,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",05/16/2014 13:49:26,05/29/2014 15:10:00
464025,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",05/16/2014 13:52:57,06/05/2014 11:28:00
464045,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/16/2014 15:11:04,06/06/2014 00:00:00
464051,"SL Install temporary overhead wire","5739 MAIDSTONE CR NE  ",05/16/2014 16:07:27,05/10/2014 00:00:00
464135,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST NE  ",05/20/2014 10:52:00,06/02/2014 14:20:00
461505,"SL Replace Luminaire","1706 20 AV NW  ",04/25/2014 10:24:06,04/23/2014 00:00:00
461506,"SL Replace Bulb","  COUNTRY HILLS BV NE  ",04/25/2014 00:00:00,04/21/2014 00:00:00
461507,"SL Replace Bulb","85 EVANSCOVE CI NW  ",04/25/2014 10:30:29,04/24/2014 00:00:00
461508,"SL Replace Bulb","  COUNTRY VILLAGE WY NE  ",04/25/2014 00:00:00,04/21/2014 00:00:00
461510,"SL Replace Bulb","55 PANORAMA HILLS SQ NW  ",04/25/2014 10:37:17,04/24/2014 00:00:00
461584,"Signals Construction - Signals Over Dimensional Load Escort","    ",04/25/2014 14:51:00,06/02/2014 17:25:00
461829,"SL Replace Fuse","10595 50 ST SE  ",04/29/2014 07:34:04,04/15/2014 00:00:00
461830,"SL Replace Fuse","4750 102 AV SE  ",04/29/2014 07:36:53,04/15/2014 00:00:00
461831,"SL Replace Fuse","4750 102 AV SE  ",04/29/2014 07:39:32,04/15/2014 00:00:00
461832,"SL Replace Fuse","4750 102 AV SE  ",04/29/2014 07:41:59,04/15/2014 00:00:00
461833,"SL Replace relay","4900 102 AV SE  ",04/29/2014 07:45:10,04/15/2014 00:00:00
461835,"SL Replace Bulb","53 AUBURN BAY CL SE  ",04/29/2014 07:50:29,04/15/2014 00:00:00
461836,"SL Replace Luminaire","74 AUBURN BAY CL SE  ",04/29/2014 07:56:37,04/15/2014 00:00:00
461838,"SL Replace relay","143 PENBROOKE CL SE  ",04/29/2014 08:02:35,04/19/2014 00:00:00
461841,"SL Replace Bulb","543 WILLACY DR SE  ",04/29/2014 08:08:24,04/18/2014 00:00:00
461845,"SL Replace Bulb","2840 MEMORIAL DR SE  ",04/29/2014 08:15:59,04/18/2014 00:00:00
461846,"SL Replace Bulb","  MEMORIAL DR SE  ",04/29/2014 08:23:34,04/18/2014 00:00:00
461847,"SL Replace Bulb","95 LAKE WAPTA RI SE  ",04/29/2014 08:27:05,04/18/2014 00:00:00
461852,"SL Replace Bulb","2707 61 AV SE  ",04/29/2014 08:50:17,04/19/2014 00:00:00
461853,"SL Replace Fuse","1060 CRANSTON DR SE  ",04/29/2014 08:55:25,04/19/2014 00:00:00
461854,"SL Replace Fuse","3901 29A AV SE  ",04/29/2014 09:00:21,04/22/2014 00:00:00
461857,"SL Replace Fuse","    ",04/29/2014 09:08:25,04/22/2014 00:00:00
461883,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",04/29/2014 10:05:33,05/13/2014 09:43:00
461906,"SL Replace Fuse","1122 LAKE PLACID DR SE  ",04/29/2014 11:15:07,04/19/2014 00:00:00
461924,"SL Replace Bulb","320 QUEENSLAND CI SE  ",04/29/2014 12:50:12,04/15/2014 00:00:00
461927,"SL Install temporary overhead wire","244 PARKVISTA CR SE  ",04/29/2014 12:57:56,04/19/2014 00:00:00
461963,"SL PDOR - to be used for Street lights PDORs only.","1760 66 AV SE  ",04/29/2014 15:10:00,04/29/2014 15:27:00
461969,"SL PDOR - to be used for Street lights PDORs only.","411 37 AV NW  ",04/29/2014 15:29:00,04/29/2014 16:12:00
462003,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","9512 2 ST SE  ",04/30/2014 06:14:04,04/30/2014 06:14:00
462004,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","129 2 AV SE  ",04/30/2014 06:15:38,04/30/2014 06:15:00
462190,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","76 DISCOVERY RIDGE CO SW  ",05/01/2014 06:30:11,05/01/2014 06:30:00
462191,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1728 32 AV SW  ",05/01/2014 06:32:38,05/01/2014 06:32:00
462192,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","2236 28 AV SW  ",05/01/2014 06:34:35,05/01/2014 06:34:00
462194,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","739 10 AV SW  ",05/01/2014 06:38:05,05/01/2014 06:38:00
462198,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/01/2014 07:41:30,07/14/2014 09:14:00
462217,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  17 AV SE  ",05/01/2014 08:49:00,05/29/2014 14:23:00
462241,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST NW  ",05/01/2014 09:39:00,06/02/2014 16:18:00
462243,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST NW  ",05/01/2014 09:42:00,06/02/2014 16:20:00
462387,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CASTLERIDGE BV NE  ",05/02/2014 13:51:00,05/29/2014 14:24:00
462411,"SL Replace Luminaire","2211 2 AV NW  ",05/02/2014 16:02:17,04/28/2014 00:00:00
462444,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/05/2014 07:37:49,05/05/2014 07:38:00
462445,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/05/2014 07:39:44,05/05/2014 07:40:00
462446,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/05/2014 07:41:28,05/05/2014 07:42:00
462449,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/05/2014 07:46:59,05/05/2014 07:47:00
462451,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",05/05/2014 07:48:54,05/05/2014 07:49:00
462487,"SL Replace Bulb","1827 BROADVIEW RD NW  ",05/05/2014 09:18:17,04/28/2014 00:00:00
462489,"SL Replace Bulb","422 15 ST NW  ",05/05/2014 09:28:19,04/28/2014 00:00:00
462490,"SL Replace Bulb","734 ALEXANDER CR NW  ",05/05/2014 09:31:48,04/28/2014 00:00:00
462498,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","4824 VEGAS WY NW  ",05/05/2014 09:53:48,05/12/2014 15:58:00
462500,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CANYON MEADOWS DR SE  ",05/05/2014 10:01:51,05/13/2014 09:38:00
462514,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/05/2014 11:12:00,07/14/2014 10:46:00
463316,"SL Replace Luminaire","10820 MAPLEFORD RD SE  ",05/12/2014 09:25:40,05/06/2014 00:00:00
463321,"SL Replace Bulb","2119 DOUGLASBANK CR SE  ",05/12/2014 09:34:10,05/06/2014 00:00:00
463354,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  12 AV SW  ",05/12/2014 12:23:29,05/20/2014 11:40:00
461395,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST SE  ",04/24/2014 14:14:52,05/14/2014 10:14:00
461396,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)"," MCKENZIE TOWNE GA SE  ",04/24/2014 14:18:02,05/07/2014 15:00:00
461687,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:12:29,04/28/2014 07:12:00
461689,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:14:15,04/28/2014 07:14:00
461690,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:16:13,04/28/2014 07:16:00
461693,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:19:37,04/28/2014 07:20:00
461694,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:21:17,04/28/2014 07:21:00
461695,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:23:16,04/28/2014 07:23:00
461696,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",04/28/2014 07:25:30,04/28/2014 07:25:00
461744,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",04/28/2014 13:17:00,05/21/2014 09:02:00
461761,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  FYFFE RD SE  ",04/28/2014 13:56:56,06/10/2014 10:10:00
461839,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  BARLOW TR SE  ",04/29/2014 08:02:00,05/06/2014 14:34:00
461842,"Permit Repairs, Permit Failure [m2][tonne]","  SUNRIDGE WY NE  ",04/29/2014 08:09:58,04/29/2014 08:13:00
461864,"Signs Manufacture - Detour Sign","    ",04/29/2014 09:18:00,05/06/2014 00:00:00
462306,"Signals LRT - Special Requests and Projects","    ",05/01/2014 15:34:00,08/13/2014 15:34:00
462407,"Signs Field Ops - Sign Repair/replace missing or damaged signs","423 3 AV NE  ",05/02/2014 15:41:00,05/12/2014 15:04:00
462410,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST SW  ",05/02/2014 15:53:00,05/13/2014 09:10:00
462496,"SL Install temporary overhead wire","1904 BROADVIEW RD NW  ",05/05/2014 09:51:07,04/27/2014 00:00:00
462511,"SL Replace relay","54 28 AV SW  ",05/05/2014 11:00:03,04/27/2014 00:00:00
462512,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",05/05/2014 11:05:00,07/07/2014 15:10:00
462516,"SL Install temporary overhead wire","  SHAGANAPPI TR NW  ",05/05/2014 11:21:09,04/19/2014 00:00:00
462584,"SL Replace Bulb","119 SIERRA MORENA CI SW  ",05/05/2014 14:57:56,04/30/2014 00:00:00
462585,"SL Replace Fuse","2136 32 AV SW  ",05/05/2014 15:01:56,04/30/2014 00:00:00
462591,"SL Replace Fuse","4107 25 AV SW  ",05/05/2014 15:12:33,04/30/2014 00:00:00
462594,"SL Replace relay","201 SIERRA MORENA CI SW  ",05/05/2014 15:23:06,04/30/2014 00:00:00
462729,"Signs Manufacture - Street Name Blades","    ",05/06/2014 15:57:31,06/18/2014 15:12:00
462731,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2600 RICHMOND RD SW  ",05/06/2014 16:55:44,05/13/2014 10:26:00
462732,"Signs Field Ops - Sign Repair/replace missing or damaged signs","700 77 ST SW  ",05/06/2014 17:01:52,05/13/2014 10:19:00
462762,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/07/2014 07:49:00,05/15/2014 12:00:00
462823,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  14 ST SW  ",05/07/2014 09:37:31,05/14/2014 10:37:00
462826,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  RICHMOND RD SW  ",05/07/2014 10:11:58,05/12/2014 11:05:00
462832,"SL Replace Bulb","  80 AV NE  ",05/07/2014 10:25:37,04/02/2014 00:00:00
462835,"SL Replace Bulb","    ",05/07/2014 10:33:27,04/02/2014 00:00:00
462838,"SL Replace Bulb","60 SADDLETOWNE CI NE  ",05/07/2014 10:40:30,04/02/2014 00:00:00
462844,"SL Replace Bulb","  16 AV NE  ",05/07/2014 11:03:03,04/04/2014 00:00:00
462847,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1605 15 AV SW  ",05/07/2014 11:06:00,06/30/2014 10:44:00
462850,"SL Replace Luminaire","  16 AV NE  ",05/07/2014 11:16:29,04/04/2014 00:00:00
462870,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",05/07/2014 13:31:46,05/16/2014 10:00:00
459099,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",04/03/2014 09:15:08,05/21/2014 15:31:00
458991,"Signs Manufacture - Standard signs for Supply Management","    ",04/02/2014 11:22:22,04/24/2014 15:04:00
461443,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","3 ELGIN PARK RD SE  ",04/25/2014 07:15:34,04/25/2014 07:15:00
461450,"SL Install Fuse","5304 THORNBRIAR RD NW  ",04/25/2014 07:54:43,04/18/2014 00:00:00
461451,"SL Replace breaker","    ",04/25/2014 08:04:52,04/23/2014 00:00:00
461453,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","812 1 ST NW  ",04/25/2014 08:15:00,07/03/2014 13:30:00
461457,"SL Replace Bulb","6303 THORNABY WY NW  ",04/25/2014 08:25:55,04/18/2014 00:00:00
461458,"SL Replace Bulb","4804 NIVEN RD NW  ",04/25/2014 08:31:00,04/18/2014 00:00:00
461462,"SL Replace Bulb","451 NORTHMOUNT DR NW  ",04/25/2014 08:40:07,04/18/2014 00:00:00
461463,"SL Replace Bulb","215 BLACKTHORN RD NW  ",04/25/2014 08:43:43,04/18/2014 00:00:00
461466,"SL Replace Bulb","53 ROYAL OAK CV NW  ",04/25/2014 08:51:29,04/17/2014 00:00:00
461472,"SL Replace Fuse","954 31 AV NW  ",04/25/2014 08:57:52,04/18/2014 00:00:00
461482,"SL Replace Bulb","135 ARBOUR CREST DR NW  ",04/25/2014 09:10:53,04/17/2014 00:00:00
461487,"SL Replace refractor","  MCKNIGHT BV NE  ",04/19/2014 00:00:00,04/19/2014 00:00:00
461500,"SL Replace Luminaire","93 EDGERIDGE CL NW  ",04/25/2014 09:49:20,04/17/2014 00:00:00
461502,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  CASTLEBROOK RI NE  ",04/25/2014 10:17:00,04/29/2014 16:34:00
461511,"SL Replace Luminaire"," COUNTRY HILLS BV NE  ",04/25/2014 00:00:00,04/21/2014 00:00:00
461512,"SL Replace photo electric cell","5 PANORAMA HILLS MR NW  ",04/25/2014 10:48:27,04/24/2014 00:00:00
461515,"SL Replace Luminaire","  MEMORIAL DR NE  ",04/25/2014 00:00:00,04/19/2014 00:00:00
461519,"SL Replace relay","7664 10 ST NE  ",04/25/2014 00:00:00,04/20/2014 00:00:00
461521,"SL Replace Bulb","104 MACEWAN PARK WY NW  ",04/25/2014 11:05:23,04/24/2014 00:00:00
461523,"SL Replace photo electric cell","  MACEWAN PARK WY NW  ",04/25/2014 11:07:15,04/24/2014 00:00:00
461525,"SL Replace Bulb","131 HIDDEN RANCH CI NW  ",04/25/2014 11:10:59,04/24/2014 00:00:00
461530,"SL Replace Bulb","206 4 ST NE  ",04/25/2014 00:00:00,04/21/2014 00:00:00
461536,"SL Replace Fuse"," 47 ST NE  ",04/25/2014 00:00:00,04/16/2014 00:00:00
461538,"SL Replace Bulb","2464 CAPITOL HILL CR NW  ",04/25/2014 00:00:00,04/13/2014 00:00:00
461539,"SL Replace Bulb","2432 CAPITOL HILL CR NW  ",04/13/2014 00:00:00,04/13/2014 00:00:00
461556,"SL Replace Bulb","39 COLERIDGE CR NW  ",04/25/2014 13:54:18,04/20/2014 00:00:00
461558,"SL Replace Bulb","127 DALHURST WY NW  ",04/25/2014 13:57:02,04/19/2014 00:00:00
461564,"SL Replace Bulb","100 VALLEY RIDGE HT NW  ",04/25/2014 14:09:11,04/18/2014 00:00:00
461566,"SL Replace contactor","2003 MCKNIGHT BV NE  ",04/25/2014 00:00:00,04/16/2014 00:00:00
461568,"SL Replace Fuse","138 VALLEY PONDS CR NW  ",04/25/2014 14:23:34,04/18/2014 00:00:00
461572,"SL Replace Bulb","3411 UTAH CR NW  ",04/25/2014 14:30:07,04/18/2014 00:00:00
461574,"SL Replace Luminaire","63 HARVEST OAK CI NE  ",04/25/2014 14:34:16,04/23/2014 00:00:00
461575,"SL Replace photo electric cell","408 WOODLAND CR SE  ",04/25/2014 00:00:00,04/10/2014 00:00:00
461576,"SL Replace Bulb","69 PANAMOUNT CR NW  ",04/25/2014 14:38:44,04/23/2014 00:00:00
461578,"SL Replace Bulb","391 COUNTRY HILLS PL NW  ",04/25/2014 14:41:59,04/23/2014 00:00:00
461580,"SL Replace Bulb","141 COUNTRY HILLS PL NW  ",04/25/2014 14:48:37,04/23/2014 00:00:00
461587,"SL Replace Bulb","49 BRIGHTONDALE PR SE  ",04/25/2014 00:00:00,04/14/2014 00:00:00
461588,"SL Replace Bulb","55 BRIGHTONDALE BA SE  ",04/25/2014 00:00:00,04/14/2014 00:00:00
461591,"SL Replace Luminaire","152 VALLEY MEADOW CL NW  ",04/25/2014 15:13:21,04/18/2014 00:00:00
461593,"SL Replace Luminaire","112 VALLEY MEADOW CL NW  ",04/25/2014 15:17:11,04/18/2014 00:00:00
461596,"SL Replace Fuse","332 DOVERVIEW CR SE  ",04/25/2014 00:00:00,04/22/2014 00:00:00
461597,"SL Replace Bulb","211 MACEWAN RIDGE VI NW  ",04/25/2014 15:36:49,04/23/2014 00:00:00
461599,"SL Replace Bulb","187 MACEWAN RIDGE VI NW  ",04/25/2014 15:44:40,04/23/2014 00:00:00
461718,"Signal Services - SR Signal Services PDOR","  52 ST SE  ",04/21/2014 22:30:00,04/23/2014 22:00:00
461720,"Signal Services - SR Signal Services PDOR","  2 ST SW  ",04/23/2014 12:00:00,04/28/2014 20:00:00
461765,"SL PDOR - to be used for Street lights PDORs only.","1063 LYSANDER DR SE  ",04/28/2014 14:04:00,04/28/2014 14:17:00
461783,"Signs Field Ops - Sign Repair/replace missing or damaged signs","24 MACEWAN GLEN DR NW  ",04/28/2014 15:29:04,05/05/2014 15:54:00
461952,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  78 AV SE  ",04/29/2014 14:38:41,05/06/2014 09:36:00
461953,"Signs Field Ops - Sign Repair/replace missing or damaged signs","695 MARTINDALE BV NE  ",04/29/2014 14:48:00,06/17/2014 09:22:00
461964,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  WHITEWOOD PL NE  ",04/29/2014 15:14:34,05/06/2014 09:49:00
461977,"SL Replace relay","3623 28A AV SE  ",04/29/2014 16:40:29,04/23/2014 00:00:00
462042,"SL PDOR - to be used for Street lights PDORs only.","632 HUNTERSTON CR NW  ",04/30/2014 08:55:05,04/30/2014 09:01:00
462063,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  GLADSTONE RD NW  ",04/30/2014 09:50:00,05/06/2014 14:19:00
462066,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  EDMONTON TR NE  ",04/30/2014 09:54:00,04/30/2014 15:41:00
462075,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CALIFORNIA BV NE  ",04/30/2014 10:14:00,05/06/2014 14:16:00
462130,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  17 AV SW  ",04/30/2014 13:23:00,05/06/2014 14:23:00
462133,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  APPLEWOOD DR SE  ",04/30/2014 13:34:00,08/18/2014 10:04:00
462137,"Signs Manufacture - Detour Sign","    ",04/30/2014 13:41:00,05/06/2014 14:22:00
462138,"Signs Manufacture - Standard signs for Supply Management","    ",04/30/2014 13:43:07,06/30/2014 11:03:00
462160,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  GLENMORE TR SE  ",04/30/2014 14:45:00,05/06/2014 15:07:00
461444,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","3124 35 AV SW  ",04/25/2014 07:26:00,04/25/2014 07:26:00
461445,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1208 26 ST SW  ",04/25/2014 07:27:10,04/25/2014 07:27:00
461446,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","3728 5 AV SW  ",04/25/2014 07:29:38,04/25/2014 07:30:00
461447,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","2430 ERLTON RD SW  ",04/25/2014 07:32:10,04/25/2014 07:32:00
461448,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","918 18 AV SE  ",04/25/2014 07:33:32,04/25/2014 07:38:00
461474,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","299 PANATELLA CI NW  ",04/25/2014 08:58:58,04/25/2014 08:59:00
461475,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","924 15 AV NE  ",04/25/2014 09:00:17,04/25/2014 09:00:00
461513,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",04/25/2014 10:49:44,05/21/2014 15:38:00
461526,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",04/25/2014 11:14:09,05/07/2014 15:00:00
461528,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",04/25/2014 11:14:12,05/07/2014 15:00:00
461553,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",04/25/2014 13:50:53,06/24/2014 11:09:00
461554,"Signals Construction - Signals Over Dimensional Load Escort","5796 40 ST SE  ",04/25/2014 13:49:00,04/30/2014 16:24:00
461557,"Signals Construction - Signals Over Dimensional Load Escort","8950 INNOVATION AV SE  ",04/25/2014 13:56:00,04/30/2014 16:13:00
461565,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",04/25/2014 14:16:00,06/02/2014 17:24:00
461856,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 AV SW  ",04/29/2014 09:05:29,05/06/2014 15:32:00
